0.430, 0.430, 1.000, 0.000, 0.006, 0.108, 0.160, 0.182, 0.153, -0.064, -0.274, -0.259, -0.168, -0.083, -0.001, 0.386, -0.030, -0.027, 57700.000
0.430, 0.430, 1.000, 0.000, -0.035, 0.078, 0.158, 0.173, 0.153, -0.064, -0.274, -0.259, -0.168, -0.083, -0.001, 0.386, -0.030, 0.010, 57700.000
0.410, 0.430, 1.049, 0.024, 0.037, 0.095, 0.201, 0.220, 0.208, -0.583, -0.426, -0.333, -0.211, -0.111, -0.020, 0.206, -0.135, -0.074, 72700.000
0.420, 0.440, 1.048, -0.012, 0.006, 0.039, 0.161, 0.184, 0.179, -0.018, -0.252, -0.261, -0.179, -0.094, -0.010, 0.425, 0.025, -0.010, 72700.000
0.430, 0.440, 1.023, -0.012, -0.017, -0.006, 0.115, 0.149, 0.152, 0.406, -0.076, -0.188, -0.146, -0.077, -0.001, 0.474, 0.205, 0.093, 72700.000
0.430, 0.440, 1.023, 0.000, -0.017, -0.026, 0.099, 0.140, 0.152, 0.406, -0.076, -0.188, -0.146, -0.077, -0.001, 0.474, 0.205, 0.093, 72700.000
0.430, 0.430, 1.000, 0.000, -0.006, -0.009, 0.081, 0.132, 0.152, 0.406, -0.076, -0.188, -0.146, -0.077, -0.001, 0.712, 0.321, 0.001, 72700.000
0.430, 0.390, 0.907, 0.000, -0.000, -0.009, 0.064, 0.126, 0.152, 0.406, -0.076, -0.188, -0.146, -0.077, -0.001, 0.135, 0.321, 0.001, 72700.000
0.440, 0.300, 0.682, -0.011, -0.017, -0.028, 0.027, 0.103, 0.125, 0.922, 0.254, -0.080, -0.106, -0.058, 0.009, 0.341, 0.372, 0.046, 72700.000
0.440, 0.300, 0.682, 0.000, -0.011, -0.026, 0.014, 0.095, 0.125, 0.922, 0.254, -0.080, -0.106, -0.058, 0.009, 0.341, 0.503, 0.124, 72700.000
0.440, 0.300, 0.682, 0.000, -0.006, -0.017, 0.001, 0.088, 0.125, 0.922, 0.254, -0.080, -0.106, -0.058, 0.009, 1.000, 0.518, 0.259, 72700.000
0.430, 0.360, 0.837, 0.012, 0.017, 0.009, 0.012, 0.106, 0.151, -0.758, -0.274, -0.190, -0.143, -0.076, -0.001, 0.745, 0.488, 0.239, 72700.000
0.390, 0.360, 0.923, 0.051, 0.090, 0.099, 0.098, 0.208, 0.266, -0.970, -0.776, -0.475, -0.268, -0.143, -0.041, 0.217, 0.640, 0.309, 72700.000
0.300, 0.360, 1.200, 0.150, 0.300, 0.375, 0.385, 0.550, 0.639, -0.994, -0.927, -0.724, -0.459, -0.266, -0.120, -0.453, -0.178, 0.146, 72700.000
0.300, 0.360, 1.200, 0.000, 0.183, 0.321, 0.371, 0.527, 0.631, -0.994, -0.927, -0.724, -0.459, -0.266, -0.120, -0.453, -0.178, 0.146, 72700.000
0.300, 0.360, 1.200, 0.000, 0.075, 0.267, 0.344, 0.504, 0.622, -0.994, -0.927, -0.724, -0.459, -0.266, -0.120, -0.453, -0.178, 0.237, 72700.000
0.360, 0.360, 1.000, -0.083, -0.125, 0.028, 0.108, 0.247, 0.347, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -0.529, 0.156, 0.286, 72700.000
0.360, 0.360, 1.000, 0.000, -0.083, 0.000, 0.095, 0.240, 0.341, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -0.529, -0.031, 0.286, 72700.000
0.360, 0.360, 1.000, 0.000, -0.042, -0.028, 0.087, 0.227, 0.335, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -0.529, -0.187, 0.427, 72700.000
0.360, 0.360, 1.000, 0.000, -0.000, -0.052, 0.076, 0.215, 0.329, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -0.493, -0.187, -0.052, 72700.000
0.360, 0.360, 1.000, 0.000, -0.000, -0.062, 0.064, 0.198, 0.322, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -0.422, -0.187, -0.052, 72700.000
0.360, 0.360, 1.000, 0.000, -0.000, -0.042, 0.052, 0.182, 0.315, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, 1.000, -0.187, -0.052, 72700.000
0.360, 0.390, 1.083, 0.000, -0.000, -0.021, 0.040, 0.166, 0.309, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, 1.000, -0.529, 0.156, 72700.000
0.360, 0.390, 1.083, 0.000, -0.000, 0.000, 0.028, 0.149, 0.301, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, 1.000, -0.529, -0.031, 72700.000
0.360, 0.390, 1.083, 0.000, -0.000, 0.000, 0.014, 0.135, 0.294, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -1.000, -0.529, -0.187, 72700.000
0.360, 0.390, 1.083, 0.000, -0.000, 0.000, 0.000, 0.120, 0.287, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -1.000, -0.493, -0.187, 72700.000
0.360, 0.390, 1.083, 0.000, -0.000, 0.000, -0.014, 0.105, 0.279, 0.620, 0.067, -0.171, -0.205, -0.145, -0.059, -1.000, -0.422, -0.187, 72700.000
0.390, 0.310, 0.795, -0.038, -0.058, -0.067, -0.096, 0.010, 0.175, 1.000, 0.869, 0.310, -0.024, -0.073, -0.026, 1.000, 1.000, -0.164, 72700.000
0.390, 0.250, 0.641, 0.000, -0.038, -0.058, -0.096, 0.001, 0.169, 1.000, 0.869, 0.310, -0.024, -0.073, -0.026, 1.000, 1.000, -0.491, 72700.000
0.390, 0.250, 0.641, 0.000, -0.019, -0.048, -0.082, -0.008, 0.163, 1.000, 0.869, 0.310, -0.024, -0.073, -0.026, 1.000, 1.000, -0.491, 72700.000
0.390, 0.250, 0.641, 0.000, 0.000, -0.038, -0.067, -0.006, 0.158, 1.000, 0.869, 0.310, -0.024, -0.073, -0.026, 1.000, 1.000, -0.491, 72700.000
0.390, 0.250, 0.641, 0.000, 0.000, -0.029, -0.053, -0.010, 0.151, 1.000, 0.869, 0.310, -0.024, -0.073, -0.026, 1.000, 1.000, -0.453, 72700.000
0.310, 0.310, 1.000, 0.129, 0.194, 0.202, 0.181, 0.234, 0.436, -0.977, -0.825, -0.582, -0.372, -0.226, -0.107, -0.865, -0.865, -0.563, 52700.000
0.250, 0.330, 1.320, 0.120, 0.340, 0.435, 0.438, 0.508, 0.762, -0.991, -0.908, -0.736, -0.511, -0.314, -0.160, -0.865, -0.865, -0.150, 52700.000
0.250, 0.330, 1.320, 0.000, 0.200, 0.380, 0.410, 0.488, 0.744, -0.991, -0.908, -0.736, -0.511, -0.314, -0.160, -0.865, -0.865, -0.150, 52700.000
0.250, 0.330, 1.320, 0.000, 0.060, 0.310, 0.383, 0.466, 0.727, -0.991, -0.908, -0.736, -0.511, -0.314, -0.160, -1.000, -0.865, -0.150, 52700.000
0.250, 0.330, 1.320, 0.000, -0.000, 0.240, 0.355, 0.444, 0.710, -0.991, -0.908, -0.736, -0.511, -0.314, -0.160, -1.000, -0.865, -0.865, 52700.000
0.310, 0.330, 1.065, -0.097, -0.145, -0.032, 0.083, 0.152, 0.367, 0.811, 0.238, -0.066, -0.174, -0.164, -0.091, -0.415, -0.346, -0.346, 59600.000
0.330, 0.330, 1.000, -0.030, -0.136, -0.114, 0.011, 0.073, 0.274, 0.882, 0.398, 0.071, -0.088, -0.120, -0.069, -0.415, -0.346, -0.346, 59600.000
0.330, 0.400, 1.212, 0.000, -0.076, -0.136, 0.006, 0.063, 0.265, 0.882, 0.398, 0.071, -0.088, -0.120, -0.069, -0.415, -0.346, -0.346, 59600.000
0.330, 0.400, 1.212, 0.000, -0.015, -0.129, 0.000, 0.053, 0.262, 0.882, 0.398, 0.071, -0.088, -0.120, -0.069, 1.000, -0.346, -0.346, 59600.000
0.330, 0.400, 1.212, 0.000, -0.000, -0.098, -0.006, 0.043, 0.251, 0.882, 0.398, 0.071, -0.088, -0.120, -0.069, 1.000, -0.415, -0.346, 59600.000
0.330, 0.400, 1.212, 0.000, -0.000, -0.068, -0.011, 0.032, 0.241, 0.882, 0.398, 0.071, -0.088, -0.120, -0.069, 1.000, -0.415, -0.346, 59600.000
0.330, 0.400, 1.212, 0.000, -0.000, -0.038, -0.023, 0.023, 0.232, 0.882, 0.398, 0.071, -0.088, -0.120, -0.069, 1.000, -0.415, -0.346, 59600.000
0.400, 0.400, 1.000, -0.087, -0.131, -0.159, -0.192, -0.155, 0.011, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 0.184, 0.207, 59600.000
0.400, 0.400, 1.000, 0.000, -0.088, -0.131, -0.191, -0.148, 0.007, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 0.184, 0.207, 59600.000
0.400, 0.400, 1.000, 0.000, -0.044, -0.109, -0.189, -0.140, 0.003, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 1.000, 0.207, 59600.000
0.400, 0.400, 1.000, 0.000, -0.000, -0.087, -0.187, -0.132, -0.002, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 1.000, 0.184, 59600.000
0.400, 0.400, 1.000, 0.000, -0.000, -0.066, -0.173, -0.129, -0.004, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 1.000, 0.184, 59600.000
0.400, 0.370, 0.925, 0.000, -0.000, -0.044, -0.150, -0.126, -0.005, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 1.000, 0.184, 59600.000
0.400, 0.370, 0.925, 0.000, -0.000, -0.022, -0.127, -0.123, -0.009, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 1.000, 0.184, 59600.000
0.400, 0.370, 0.925, 0.000, -0.000, 0.000, -0.103, -0.120, -0.013, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, 1.000, 1.000, 0.184, 59600.000
0.400, 0.370, 0.925, 0.000, -0.000, 0.000, -0.080, -0.116, -0.019, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, -1.000, 1.000, 1.000, 59600.000
0.400, 0.370, 0.925, 0.000, -0.000, 0.000, -0.066, -0.113, -0.025, 0.999, 0.883, 0.535, 0.211, 0.035, 0.007, -1.000, 1.000, 1.000, 59600.000
0.370, 0.370, 1.000, 0.041, 0.061, 0.071, 0.017, -0.041, 0.047, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -0.138, 0.028, 59600.000
0.370, 0.370, 1.000, 0.000, 0.041, 0.061, 0.024, -0.040, 0.039, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -0.138, 0.028, 59600.000
0.370, 0.370, 1.000, 0.000, 0.020, 0.051, 0.030, -0.039, 0.033, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -0.138, 0.028, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.041, 0.037, -0.038, 0.026, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -0.138, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.030, 0.044, -0.037, 0.019, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.020, 0.051, -0.039, 0.013, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.010, 0.046, -0.041, 0.007, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.041, -0.042, 0.002, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.035, -0.044, 0.002, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.030, -0.046, -0.001, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -0.138, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.025, -0.041, -0.003, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.020, -0.030, -0.006, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.015, -0.020, -0.008, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.010, -0.010, -0.010, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.005, 0.000, -0.012, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.005, -0.015, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.008, -0.017, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.012, -0.020, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, -0.023, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.019, -0.026, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.022, -0.029, -0.995, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.025, -0.031, -1.000, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.023, -0.032, -1.000, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.020, -0.029, -1.000, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
0.370, 0.370, 1.000, 0.000, 0.000, 0.000, 0.000, 0.018, -0.026, -1.000, -0.736, -0.154, -0.011, -0.043, -0.028, -1.000, -1.000, -1.000, 59600.000
